Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
5/19/2019 0:00,AUDL,Tampa Bay Cannons,15,O,1,0,Offense,Catch,Anonymous,MArmour,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,15,O,1,0,Offense,Catch,Anonymous,HFuruta,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,15,O,1,0,Offense,Goal,HFuruta,DSmith,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,26,D,2,0,Defense,Pull,,,DEmmons,5.799,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,26,D,2,0,Defense,D,,,GMiller,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,26,D,2,0,Offense,Catch,ABrouwer,KMaurer,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,141,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,26,D,2,0,Offense,Catch,KMaurer,ZMarbach,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,145,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,26,D,2,0,Offense,Catch,ZMarbach,AGambert,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,149,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,26,D,2,0,Offense,Catch,AGambert,KMaurer,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,153,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,26,D,2,0,Offense,Goal,KMaurer,ZMarbach,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,2,D,2,1,Defense,Pull,,,DLarberg,6.927,DSmith,DLarberg,WMiaw,BLewis,MArmour,JClutton,,,,,,,,,,,,,,,,,,,,,,,261,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,2,D,2,1,Defense,Throwaway,,,Anonymous,,DSmith,DLarberg,WMiaw,BLewis,MArmour,JClutton,,,,,,,,,,,,,,,,,,,,,,,265,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,2,D,2,1,Offense,Throwaway,DSmith,Anonymous,,,DSmith,DLarberg,WMiaw,BLewis,MArmour,JClutton,,,,,,,,,,,,,,,,,,,,,,,269,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,2,D,2,1,Defense,Goal,,,Anonymous,,DSmith,DLarberg,WMiaw,BLewis,MArmour,JClutton,,,,,,,,,,,,,,,,,,,,,,,261,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Catch,HFuruta,BMalecek,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,260,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Catch,BMalecek,DSmith,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,389,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Catch,DSmith,BMalecek,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,393,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Catch,BMalecek,HFuruta,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,397,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Catch,HFuruta,BMalecek,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,401,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Catch,BMalecek,DSmith,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,405,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Catch,DSmith,BMalecek,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,409,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Catch,BMalecek,HFuruta,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,413,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Catch,HFuruta,BMalecek,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,417,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Catch,BMalecek,DSmith,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,421,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Catch,DSmith,KMarshal,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Catch,KMarshal,HFuruta,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,429,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Catch,HFuruta,CWilder,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,433,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Catch,CWilder,HFuruta,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,437,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Catch,HFuruta,CWilder,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,441,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,187,O,3,1,Offense,Goal,CWilder,ACoffin,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,445,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,118,D,4,1,Defense,Pull,,,DEmmons,7.055,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,449,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,118,D,4,1,Defense,D,,,DEmmons,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,517,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,118,D,4,1,Offense,Catch,DEmmons,ZMarbach,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,521,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,118,D,4,1,Offense,Catch,ZMarbach,AGambert,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,525,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,118,D,4,1,Offense,Catch,AGambert,KMaurer,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,529,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,118,D,4,1,Offense,Catch,KMaurer,DEmmons,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,533,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,118,D,4,1,Offense,Catch,DEmmons,BRogers,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,537,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,118,D,4,1,Offense,Catch,BRogers,AGambert,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,541,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,118,D,4,1,Offense,Drop,AGambert,KMaurer,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,545,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,118,D,4,1,Defense,D,,,ABrouwer,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,549,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,118,D,4,1,Offense,Catch,ZMarbach,AGambert,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,553,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,118,D,4,1,Offense,Catch,AGambert,KMaurer,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,557,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,118,D,4,1,Offense,Catch,KMaurer,DEmmons,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,561,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,118,D,4,1,Offense,Goal,DEmmons,GMiller,,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,565,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,6,D,4,2,Defense,Pull,,,Anonymous,6.91,COlson,DLarberg,WMiaw,BLewis,MArmour,JClutton,,,,,,,,,,,,,,,,,,,,,,,645,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,6,D,4,2,Defense,Goal,,,Anonymous,,COlson,DLarberg,WMiaw,BLewis,MArmour,JClutton,,,,,,,,,,,,,,,,,,,,,,,649,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,141,O,5,2,Offense,Catch,BMalecek,DLarberg,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,DSmith,COlson,DLarberg,HFuruta,,,,,,,,,,,,,,,768,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,141,O,5,2,Offense,Catch,DLarberg,BMalecek,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,DSmith,COlson,DLarberg,HFuruta,,,,,,,,,,,,,,,777,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,141,O,5,2,Offense,Catch,BMalecek,DLarberg,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,DSmith,COlson,DLarberg,HFuruta,,,,,,,,,,,,,,,785,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,141,O,5,2,Offense,Catch,DLarberg,HFuruta,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,DSmith,COlson,DLarberg,HFuruta,,,,,,,,,,,,,,,789,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,141,O,5,2,Offense,Catch,HFuruta,DLarberg,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,DSmith,COlson,DLarberg,HFuruta,,,,,,,,,,,,,,,793,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,141,O,5,2,Offense,Catch,DLarberg,DSmith,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,DSmith,COlson,DLarberg,HFuruta,,,,,,,,,,,,,,,797,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,141,O,5,2,Offense,Catch,DSmith,BMalecek,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,DSmith,COlson,DLarberg,HFuruta,,,,,,,,,,,,,,,801,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,141,O,5,2,Offense,Catch,BMalecek,HFuruta,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,DSmith,COlson,DLarberg,HFuruta,,,,,,,,,,,,,,,805,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,141,O,5,2,Offense,Catch,HFuruta,DLarberg,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,DSmith,COlson,DLarberg,HFuruta,,,,,,,,,,,,,,,809,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,141,O,5,2,Offense,Throwaway,DLarberg,Anonymous,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,DSmith,COlson,DLarberg,HFuruta,,,,,,,,,,,,,,,813,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,141,O,5,2,Defense,D,,,DLarberg,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,DSmith,COlson,DLarberg,HFuruta,,,,,,,,,,,,,,,903,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,141,O,5,2,Offense,Goal,DLarberg,ZMarbach,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,DSmith,COlson,DLarberg,HFuruta,,,,,,,,,,,,,,,907,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,134,D,6,2,Defense,Pull,,,Anonymous,6.169,DSmith,COlson,DLarberg,ACoffin,WMiaw,BLewis,KMarshal,MArmour,JClutton,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,1029,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,134,D,6,2,Defense,D,,,JClutton,,DSmith,COlson,DLarberg,ACoffin,WMiaw,BLewis,KMarshal,MArmour,JClutton,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,1033,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,134,D,6,2,Offense,Catch,BMalecek,ACoffin,,,DSmith,COlson,DLarberg,ACoffin,WMiaw,BLewis,KMarshal,MArmour,JClutton,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,1157,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,134,D,6,2,Offense,Goal,ACoffin,CWilder,,,DSmith,COlson,DLarberg,ACoffin,WMiaw,BLewis,KMarshal,MArmour,JClutton,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,1161,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,122,D,6,3,Defense,Pull,,,DEmmons,6.084,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,1165,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,122,D,6,3,Defense,Goal,,,Anonymous,,GMiller,DEmmons,BRogers,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,1285,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,27,O,7,3,Offense,Catch,BMalecek,HFuruta,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1284,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,27,O,7,3,Offense,Catch,HFuruta,CWilder,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1293,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,27,O,7,3,Offense,Catch,CWilder,COlson,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1297,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,27,O,7,3,Offense,Catch,COlson,HFuruta,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1301,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,27,O,7,3,Offense,Catch,HFuruta,DSmith,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1305,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,27,O,7,3,Offense,Goal,DSmith,COlson,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1309,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,6,D,7,4,Defense,Pull,,,DLarberg,4.609,CUghetta,DLarberg,WMiaw,BLewis,MArmour,JClutton,KMaurer,,,,,,,,,,,,,,,,,,,,,,1541,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,6,D,7,4,Defense,Goal,,,Anonymous,,CUghetta,DLarberg,WMiaw,BLewis,MArmour,JClutton,KMaurer,,,,,,,,,,,,,,,,,,,,,,1545,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,135,O,8,4,Offense,Catch,DSmith,BMalecek,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1544,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,135,O,8,4,Offense,Catch,BMalecek,COlson,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1553,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,135,O,8,4,Offense,Catch,COlson,DSmith,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1557,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,135,O,8,4,Offense,Catch,DSmith,KMarshal,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1561,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,135,O,8,4,Offense,Catch,KMarshal,BMalecek,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1669,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,135,O,8,4,Offense,Catch,BMalecek,ACoffin,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1673,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,135,O,8,4,Offense,Goal,ACoffin,COlson,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1677,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,10,D,8,4,Defense,Pull,,,DEmmons,11.338,WMiaw,KMarshal,GMiller,JClutton,DEmmons,ZMarbach,KMaurer,,,,,,,,,,,,,,,,,,,,,,1681,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,10,D,8,4,Defense,D,,,KMaurer,,WMiaw,KMarshal,GMiller,JClutton,DEmmons,ZMarbach,KMaurer,,,,,,,,,,,,,,,,,,,,,,1685,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,10,D,8,4,Cessation,EndOfFirstQuarter,,,,,WMiaw,KMarshal,GMiller,JClutton,DEmmons,ZMarbach,KMaurer,,,,,,,,,,,,,,,,,,,,,,1689,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,130,D,8,5,Defense,Pull,,,DEmmons,7.708,GMiller,KMarshal,DEmmons,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,1797,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,130,D,8,5,Defense,Goal,,,Anonymous,,GMiller,KMarshal,DEmmons,ZMarbach,AGambert,ABrouwer,KMaurer,,,,,,,,,,,,,,,,,,,,,,1925,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,27,O,9,5,Offense,Catch,DSmith,BMalecek,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1924,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,27,O,9,5,Offense,Catch,BMalecek,HFuruta,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1933,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,27,O,9,5,Offense,Catch,HFuruta,KMarshal,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1937,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,27,O,9,5,Offense,Catch,KMarshal,ACoffin,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1941,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,27,O,9,5,Offense,Catch,ACoffin,HFuruta,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1945,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,27,O,9,5,Offense,Goal,HFuruta,CWilder,,,DSmith,COlson,ACoffin,KMarshal,CWilder,HFuruta,BMalecek,,,,,,,,,,,,,,,,,,,,,,1949,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,6,D,9,6,Defense,Pull,,,Anonymous,0.933,CUghetta,DLarberg,WMiaw,BLewis,MArmour,JClutton,AGambert,,,,,,,,,,,,,,,,,,,,,,2053,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,6,D,9,6,Defense,Goal,,,Anonymous,,CUghetta,DLarberg,WMiaw,BLewis,MArmour,JClutton,AGambert,,,,,,,,,,,,,,,,,,,,,,2057,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,271,O,10,6,Offense,Catch,HFuruta,BMalecek,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,KMaurer,DSmith,COlson,HFuruta,,,,,,,,,,,,,,,2056,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,271,O,10,6,Offense,Catch,BMalecek,DSmith,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,KMaurer,DSmith,COlson,HFuruta,,,,,,,,,,,,,,,2065,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,271,O,10,6,Offense,Catch,DSmith,BMalecek,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,KMaurer,DSmith,COlson,HFuruta,,,,,,,,,,,,,,,2069,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,271,O,10,6,Offense,Catch,BMalecek,DSmith,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,KMaurer,DSmith,COlson,HFuruta,,,,,,,,,,,,,,,2073,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,271,O,10,6,Offense,Catch,DSmith,ACoffin,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,KMaurer,DSmith,COlson,HFuruta,,,,,,,,,,,,,,,2077,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,271,O,10,6,Offense,Catch,ACoffin,CWilder,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,KMaurer,DSmith,COlson,HFuruta,,,,,,,,,,,,,,,2081,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,271,O,10,6,Offense,Catch,CWilder,ACoffin,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,KMaurer,DSmith,COlson,HFuruta,,,,,,,,,,,,,,,2085,,,,,,,,,,
5/19/2019 0:00,AUDL,Tampa Bay Cannons,271,O,10,6,Offense,Catch,ACoffin,COlson,,,ACoffin,GMiller,KMarshal,DEmmons,BRogers,CWilder,ZMarbach,AGambert,ABrouwer,BMalecek,KMaurer,DSmith,COlson,HFuruta,,,,,,,,,,,,,,,2089,,,,,,,,,,
